0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468
0,0,0,0,2,5,0,2,7,0,0,0,36,1,1,1,0,2,1,4,2,0,0,0,1,0,0,1.358974359,0,4,42.39130435,0,2,1,0,1,0,2,0,2,2,3,2,1,0,0,7,0,3,2,1,1,0,0,0,2,2,0,2,1,2,0,5,1,4,2,0,0,3,0,1,0,0,2,2,9,0,1,0,5,0,1,2,0,1,3,0,0,0,0,0,1,1,5,1,4,0,5,2,0,10,5,1,4,0,1,0,0,1,0,0,1,0,1,1,0,2,0,0,2,1,0,0,1,1,0,2,0,1,0,0,2,0,0,0,5,0,0,1,2,0,4,2,0,11,5,2,0,1,1,4,0,0,4,3,0,2,0,1,1,0,0,3,1,0,2,0,0,2,1,0,0,6,0,0,2,0,2,2,4,4,0,2,1,3,1,1,0,1,1,1,0,1,5,0,0,1,3,1,5,0,5,1,1,3,0,2,4,0,1,1,0,1,4,1,0,2,1,0,1,3,0,0,1,1,0,3,1,0,1,1,1,2,1,0,0,1,2,0,0,3,1,1,0,1,0,0,0,2,1,2,0,1,1,1,1,0,0,7,1,0,3,1,4,0,0,5,0,1,1,1,4,1,3,3,0,2,1,0,0,0,0,1,0,2,3,0,1,2,1,0,2,1,0,0,0,1,9,0,1,1,0,0,11,4,0,0,2,0,4,2,0,1,0,11,0,1,0,1,2,1,0,1,3,1,2,0,2,5,3,3,3,1,0,1,1,3,0,2,0,0,2,0,0,1,1,0,2,0,4,0,0,0,0,0,0,2,0,0,37,2,0,0,1,0,0,0,0,28,1,1,0,1,3,0,1,2,2,2,0,0,2,0,8,0,37,29,1,4,1,0,0,0,1,1,2,32,0,1,1,0,3,1,1,0,0,0,1,0,2,3,1,1,13,38,0,1,0,0,4,0,6,0,2,1,1,3,0,50,1,4,7,1,1,1,9,2,2,2,2,4,0,0,0,0,1,8,8,160,0,0,0,2,2,7,1,0,0,0,4,0,2,0.094017094,3,3,2,0,0,0
1,0,2,0,5,18,0,8,8,0,2,3,39,4,1,2,0,0,1,5,0,0,0,0,0,2,1,1.761245675,1,5,36.21553885,1,1,0,0,4,2,1,0,1,2,2,5,2,0,1,19,0,9,1,2,0,0,0,1,0,3,1,1,1,5,1,6,4,3,1,1,1,1,2,0,0,1,4,2,4,1,4,0,2,0,3,3,0,1,2,1,3,0,0,0,0,2,15,0,11,0,7,1,0,8,7,2,8,7,0,1,2,3,1,1,2,0,1,2,0,4,1,1,0,1,1,2,0,0,1,0,0,1,0,0,1,0,2,0,8,0,0,1,3,2,1,5,0,15,20,0,0,0,0,5,2,2,1,0,3,2,0,0,0,2,1,6,2,3,9,1,0,2,0,0,0,10,0,0,0,2,7,2,11,1,0,1,0,4,0,0,0,0,2,2,3,1,6,2,0,1,8,5,8,0,6,0,7,5,0,1,2,1,1,0,0,2,2,0,0,0,5,1,1,8,2,1,1,1,0,2,3,1,0,3,6,1,2,0,0,0,0,0,1,4,1,0,0,0,1,1,0,5,2,4,0,1,3,0,0,0,0,3,2,1,4,1,4,1,1,0,0,1,1,2,1,1,3,4,0,2,0,0,1,1,0,1,4,8,0,1,0,1,2,0,6,1,0,1,2,0,16,3,7,1,0,1,13,4,1,0,5,6,8,1,0,0,0,17,2,5,2,0,1,2,0,0,2,0,0,1,2,2,2,2,2,3,0,2,0,3,0,1,0,0,4,3,1,2,0,1,4,1,2,1,1,2,0,0,0,0,0,1,42,1,2,1,0,2,0,1,1,35,1,2,1,1,5,0,2,2,3,6,1,1,0,0,13,0,83,43,1,3,8,1,0,0,1,0,4,53,0,0,1,1,4,0,0,2,0,0,2,1,2,3,0,3,21,45,0,0,4,2,3,0,5,1,0,1,2,10,1,44,2,7,12,1,1,1,9,1,1,3,2,1,0,0,1,0,1,7,22,263,1,0,0,9,3,7,2,1,3,2,10,0,1,0.051903114,4,1,4,5,0,0
0,0,1,1,4,6,1,3,5,0,0,0,20,1,0,0,1,0,2,5,1,1,0,0,0,3,0,1.327272727,1,4,42.96875,0,2,0,0,0,1,1,0,0,0,0,3,0,1,1,9,0,3,0,1,1,0,0,1,1,0,0,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2,0,1,0,0,1,1,0,2,0,1,0,0,0,7,0,2,0,1,0,0,6,2,2,1,2,0,0,2,2,0,1,2,1,0,1,0,1,0,1,1,2,0,2,0,0,0,5,1,1,0,1,0,0,1,0,4,0,0,1,1,1,1,2,0,13,5,0,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,2,6,1,1,0,0,0,1,0,0,3,0,0,0,0,1,0,2,1,1,2,0,2,0,1,0,1,0,0,1,0,2,3,1,1,7,6,1,0,2,0,3,6,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1,1,1,0,0,1,1,0,1,3,2,1,1,0,0,3,1,1,2,0,0,1,0,0,1,1,3,2,3,1,1,4,1,0,1,1,1,0,0,2,1,2,0,0,2,0,0,0,1,3,0,1,1,1,3,0,0,0,1,1,1,0,4,2,1,1,0,3,1,3,1,0,2,0,0,4,1,0,1,0,0,12,3,0,0,3,1,5,0,1,1,0,11,2,2,0,1,1,2,1,1,1,1,1,0,0,0,4,1,4,0,0,1,1,1,0,2,0,0,2,2,1,2,1,0,0,2,4,0,0,0,1,0,0,3,0,0,18,0,0,1,0,0,0,0,0,32,0,0,0,0,2,1,0,1,1,4,1,0,0,0,4,0,26,30,1,5,4,0,0,0,0,0,0,24,1,0,2,0,1,1,1,0,0,0,1,1,0,2,0,0,6,18,2,0,1,1,2,0,0,0,1,0,1,1,0,35,0,6,3,0,0,3,6,2,1,2,2,1,1,1,0,0,0,8,5,106,1,0,0,3,1,1,0,0,1,1,9,1,0,0.272727273,3,1,0,0,1,0
0,1,1,0,2,8,0,1,8,0,0,0,25,1,1,0,1,0,2,2,0,1,2,0,0,2,0,1.101265823,0,2,47.59036145,2,1,0,0,1,0,0,0,2,0,2,2,0,0,0,4,2,7,1,0,0,0,0,3,0,1,0,1,1,2,0,4,2,2,5,1,1,0,1,0,0,0,2,1,7,0,0,2,0,0,2,4,1,0,2,1,2,0,0,0,2,1,5,0,2,1,3,4,0,11,7,1,1,1,0,1,1,3,0,2,1,0,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,7,1,0,0,0,2,2,1,0,10,7,0,0,0,0,6,0,1,0,0,0,1,2,0,1,2,0,0,2,0,1,1,0,1,4,0,0,1,1,0,0,0,2,0,1,2,0,1,0,0,0,1,1,0,1,2,2,1,2,3,3,1,2,1,7,0,5,0,2,2,0,0,1,1,1,0,1,1,4,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,2,2,3,1,0,0,0,0,0,1,4,0,0,1,0,0,2,3,2,0,4,0,0,2,0,0,1,0,2,0,0,1,3,1,0,1,1,0,1,0,1,2,0,4,3,2,1,0,0,0,1,1,2,2,0,0,0,0,2,2,0,0,3,1,0,1,0,7,1,1,0,0,1,8,5,0,0,4,1,4,3,1,0,1,4,2,2,0,0,0,4,1,1,1,1,2,0,0,2,5,0,1,0,0,1,0,3,0,1,0,0,3,1,0,1,0,1,1,3,1,0,0,0,0,0,1,0,1,0,34,0,0,0,0,1,1,0,0,34,1,0,0,1,2,1,3,1,1,1,1,1,1,0,10,1,34,29,2,2,1,0,0,0,2,0,0,36,0,0,1,2,2,2,1,0,1,0,0,1,0,2,0,1,11,38,0,0,1,1,0,1,0,0,1,1,0,7,0,42,0,2,6,4,0,2,5,0,0,1,0,1,2,0,1,1,0,11,5,143,1,0,0,2,0,7,0,2,0,0,7,0,0,0.071729958,0,5,1,0,0,0
0,0,1,0,0,8,1,2,5,1,1,1,17,1,0,1,0,0,0,3,0,1,0,0,0,2,0,0.949367089,1,3,51.2987013,1,0,1,1,0,1,0,1,2,0,1,0,0,1,0,9,0,1,0,1,1,0,0,1,0,2,0,1,2,1,0,2,0,3,3,3,0,0,0,0,0,0,1,1,8,0,0,0,2,1,2,0,0,0,1,1,1,1,0,1,1,0,10,0,3,0,7,0,0,7,6,1,0,0,0,0,1,4,0,1,0,1,1,1,0,7,0,1,0,0,0,4,0,3,1,1,1,1,1,0,4,0,0,0,7,0,0,0,0,0,4,0,0,9,2,0,0,1,0,5,0,0,2,0,0,3,2,0,0,0,1,1,7,1,1,1,0,2,5,0,0,1,0,0,1,0,0,2,1,3,1,2,0,0,1,2,0,0,0,1,2,0,0,0,0,2,3,3,4,0,1,1,3,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,2,0,2,2,2,5,2,0,1,1,0,2,1,2,0,1,1,0,0,1,1,0,2,4,1,1,3,0,1,1,0,2,1,2,0,1,5,0,4,0,0,0,1,2,0,2,1,2,0,2,3,1,1,0,1,3,0,0,3,0,1,1,2,0,1,2,0,1,0,0,5,0,4,0,0,0,15,0,0,0,1,2,4,0,2,1,0,10,3,1,0,0,0,5,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,2,0,0,1,0,3,0,1,0,1,0,2,1,3,1,1,1,3,1,1,2,0,0,34,0,0,0,0,2,0,1,1,35,0,1,0,0,4,0,0,0,1,0,2,0,1,1,4,0,26,25,0,3,4,1,0,0,1,0,0,30,0,1,1,1,2,0,0,1,0,1,4,0,0,1,1,2,4,37,1,1,1,1,1,0,2,0,1,1,0,8,0,40,2,1,6,2,0,2,14,2,2,2,0,1,0,0,0,0,0,7,5,129,0,0,1,3,1,5,1,0,1,1,13,0,0,0.029535865,5,3,2,0,0,0
0,0,2,0,3,2,0,1,1,0,0,0,19,1,0,1,0,0,5,2,1,0,0,0,0,1,0,1.409836066,1,3,41.49659864,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,1,1,1,3,3,0,0,1,0,0,1,5,2,0,0,1,1,2,1,0,1,0,1,2,0,1,0,0,0,0,0,2,0,1,1,2,0,0,3,4,1,1,1,0,0,0,3,0,0,0,0,1,1,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,2,0,0,0,0,6,2,0,0,0,0,3,0,1,0,1,0,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,1,0,0,6,0,6,2,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,2,1,1,3,0,2,1,0,1,0,0,4,2,1,1,0,0,2,0,0,0,0,0,0,1,2,0,0,2,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,2,0,1,1,2,1,0,0,2,0,0,6,1,3,2,2,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,3,2,0,0,0,0,2,1,1,1,0,0,0,0,5,1,1,2,0,0,6,0,0,0,2,1,4,3,1,0,0,4,0,2,0,0,0,0,0,0,1,0,1,1,1,1,1,0,3,0,0,1,0,0,0,4,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,15,0,0,0,2,1,0,0,0,13,0,0,0,0,2,1,1,0,1,3,0,0,0,0,3,1,24,23,0,1,1,0,0,0,0,0,1,18,1,0,0,0,2,0,1,0,0,0,1,2,1,0,0,0,6,13,1,0,1,0,3,0,2,0,0,0,0,1,0,18,0,1,4,0,0,1,6,2,0,0,0,1,1,0,0,1,3,1,6,77,0,0,0,1,1,1,0,0,0,0,7,0,0,0.016393443,1,0,0,3,0,0
0,1,1,0,0,8,0,1,14,0,1,0,23,0,1,2,0,0,4,0,0,1,1,1,1,2,0,0.902439024,0,8,52.56410256,0,1,1,1,2,1,0,0,2,0,1,2,0,0,3,13,0,3,1,1,0,0,1,2,2,0,0,0,0,1,0,1,0,5,3,1,0,1,0,0,1,0,4,2,6,1,1,0,0,2,1,0,0,1,1,1,3,1,0,0,1,0,9,0,2,0,6,3,0,8,6,0,2,0,1,0,0,0,2,2,0,0,1,2,0,3,2,2,1,1,0,4,0,1,1,5,3,0,1,0,1,1,0,0,11,0,0,0,0,0,5,1,1,10,7,2,0,0,2,5,0,1,3,0,0,4,0,0,0,1,0,0,6,0,2,1,0,1,4,0,0,2,0,1,1,3,1,0,2,4,1,1,1,2,1,1,1,1,2,2,0,1,3,0,1,2,0,8,5,0,2,0,1,1,0,0,1,2,0,0,0,1,2,1,0,0,0,0,2,1,1,1,0,0,2,1,4,2,0,4,3,2,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,4,0,1,0,1,0,0,1,1,1,1,1,1,2,0,0,0,4,0,1,0,0,1,0,1,3,0,2,1,0,3,0,2,4,0,0,1,1,0,2,2,0,3,2,0,0,3,0,4,1,2,0,2,0,17,4,0,0,8,2,1,4,0,0,0,5,5,1,0,0,0,3,1,0,1,0,2,0,1,1,3,0,1,1,0,3,1,4,0,1,0,0,2,1,1,0,1,0,3,0,0,2,1,1,3,0,0,1,4,1,42,1,0,2,0,1,0,0,0,44,0,0,1,0,7,0,0,1,3,2,4,0,0,0,3,0,32,32,0,4,6,0,2,1,5,0,0,38,0,1,3,0,2,0,0,0,1,0,6,1,1,0,0,2,2,32,0,0,0,0,1,0,3,1,2,2,1,7,0,47,2,2,5,2,0,0,10,1,1,0,0,3,0,1,0,3,1,7,11,147,0,0,0,1,1,8,0,1,0,0,7,0,2,0.135888502,6,6,0,0,0,0
1,1,6,0,10,6,2,7,11,1,0,1,67,3,0,0,0,1,3,20,2,0,1,2,0,2,0,1.304347826,4,5,43.39622642,0,3,0,0,6,0,1,0,0,4,0,2,1,3,1,14,0,5,1,3,1,4,1,5,0,1,1,3,3,2,4,4,4,2,0,2,0,0,0,1,0,1,6,4,7,2,5,1,5,2,1,1,0,2,3,0,3,0,0,3,2,0,8,0,1,0,14,1,0,16,16,3,5,8,0,0,3,5,1,1,5,0,6,8,1,0,1,1,3,2,0,4,2,0,2,2,1,1,2,1,2,0,1,1,11,1,1,2,1,1,3,4,1,22,10,3,1,0,2,3,0,1,0,0,2,3,0,1,1,11,0,3,6,0,7,0,0,1,4,2,1,7,1,4,0,2,5,1,14,4,0,2,1,8,0,0,1,1,2,2,2,0,3,1,0,2,11,4,2,0,6,0,4,8,0,0,0,6,2,1,0,5,5,0,2,0,0,0,1,9,2,0,0,7,1,5,5,0,0,4,3,5,2,0,0,0,8,1,1,4,1,1,0,0,1,1,1,2,3,2,1,1,0,2,0,0,0,5,1,3,10,1,8,1,0,5,2,7,0,1,5,0,3,1,0,6,1,2,5,1,0,6,6,5,3,1,0,3,3,1,5,2,1,0,0,1,17,2,2,0,2,2,23,2,0,0,6,3,6,8,1,0,2,23,1,4,1,0,0,5,1,1,1,0,0,1,3,5,2,3,5,1,1,0,0,1,3,8,1,2,2,2,1,1,4,0,4,1,7,5,2,1,2,1,0,2,0,5,51,2,1,0,1,7,1,0,1,29,3,2,0,0,2,0,1,0,7,5,6,0,5,1,24,0,73,70,1,9,3,2,1,0,2,0,5,68,2,2,2,1,5,0,0,0,0,1,4,1,1,0,1,0,17,34,2,2,0,2,1,0,0,2,0,2,0,10,4,65,1,7,17,0,2,7,7,5,1,6,2,15,2,2,0,1,1,18,22,238,1,1,0,1,5,13,2,0,2,1,14,3,0,-0.028985507,2,5,3,6,1,0
0,1,5,1,1,5,0,5,11,1,0,0,41,3,0,5,0,0,2,14,1,0,1,0,1,0,2,1.158640227,7,7,46.32545932,2,2,1,0,0,1,0,0,2,3,1,3,0,1,0,12,0,3,6,2,1,2,1,3,1,1,0,0,1,2,4,3,3,3,5,4,1,0,0,1,1,0,3,5,2,1,3,2,4,0,1,0,2,6,3,3,0,0,1,0,2,2,14,0,3,2,5,1,0,8,13,1,4,5,3,2,0,3,1,0,0,1,0,0,2,4,0,2,2,1,1,1,1,1,1,5,3,0,1,1,4,2,0,0,11,1,1,0,5,3,6,2,1,7,10,0,1,0,0,7,0,0,2,2,0,3,1,0,2,2,0,3,3,0,4,0,2,0,4,0,0,7,0,3,1,0,4,2,13,2,0,2,1,10,0,1,1,0,5,1,3,0,3,1,1,1,8,1,3,0,7,1,2,5,2,0,2,0,1,0,0,3,5,0,1,0,0,0,0,5,0,1,2,0,0,5,4,2,1,0,0,2,1,1,1,0,7,0,0,2,0,2,0,0,0,1,0,1,2,8,0,0,2,1,0,0,0,5,0,0,4,2,3,1,0,3,0,3,0,3,5,1,6,2,0,2,0,0,3,0,0,3,4,7,2,1,1,5,2,1,4,2,1,1,1,1,16,0,2,1,0,2,8,4,0,0,4,3,5,5,1,0,0,16,0,3,1,0,0,1,0,0,0,0,1,1,1,3,5,1,3,0,1,1,2,1,0,4,0,1,4,1,0,1,0,0,0,1,2,1,0,0,0,1,2,5,1,1,43,0,0,0,1,1,0,0,1,47,2,1,0,2,2,3,2,0,8,4,3,0,1,0,10,1,50,51,4,2,4,0,1,0,3,0,4,43,1,0,2,0,4,1,1,3,0,1,0,0,2,0,0,0,13,49,1,3,2,3,0,0,7,0,1,2,1,5,1,47,0,2,7,0,0,5,15,2,0,6,1,6,1,1,2,1,1,17,16,196,1,1,1,1,2,8,0,2,1,0,18,1,2,0.076487252,2,2,3,5,0,0
0,1,8,2,5,4,2,2,11,0,0,1,64,3,1,4,1,0,6,8,0,0,0,0,1,2,2,0.912017167,3,6,52.30078563,1,7,1,0,4,0,1,0,4,1,2,3,0,1,0,16,0,8,1,1,1,0,0,3,0,1,3,0,1,5,2,3,6,1,10,10,1,1,0,1,0,2,4,8,3,1,6,2,4,0,6,2,2,6,1,2,1,0,0,0,1,0,13,0,5,3,12,7,0,12,20,0,3,1,4,0,0,4,2,1,2,3,1,3,1,3,0,0,3,0,0,3,2,0,2,0,5,0,1,1,7,1,0,0,12,0,1,0,2,2,1,2,1,10,17,0,1,0,1,5,0,0,0,1,2,3,1,1,1,7,0,7,4,1,2,0,2,0,6,0,0,4,2,2,0,1,7,1,4,5,1,5,1,5,0,0,1,2,3,0,1,0,1,3,2,5,0,2,9,1,2,0,2,1,1,2,12,3,4,1,0,3,2,0,0,0,0,0,0,4,1,0,1,5,0,7,6,0,0,0,4,2,1,0,1,0,2,0,0,2,2,0,0,1,1,1,2,2,4,2,0,1,5,0,0,1,0,2,1,6,3,8,3,3,0,2,1,3,2,0,7,0,7,2,0,6,2,0,5,0,0,2,4,4,1,1,0,1,7,1,4,1,1,1,1,2,12,1,4,0,0,0,6,3,1,0,4,1,5,8,0,0,0,13,2,2,1,1,0,4,1,1,1,1,3,0,1,3,4,1,2,0,0,1,4,4,0,6,0,0,1,3,0,0,0,2,1,0,3,3,0,1,0,0,1,0,1,2,56,1,0,0,1,3,0,0,2,56,1,1,1,2,1,3,1,1,2,2,3,1,0,1,6,0,54,52,4,1,4,0,2,0,3,1,2,52,1,2,0,0,3,0,2,3,1,1,8,1,0,0,2,0,13,43,2,1,3,0,2,1,3,0,0,6,1,4,1,48,0,3,15,0,1,7,24,10,0,3,4,8,1,0,0,0,1,28,14,217,1,0,0,0,5,9,1,1,1,0,22,1,0,0.012875536,3,0,3,2,0,0
1,6,21,3,13,7,0,9,36,3,0,1,220,17,1,23,0,1,20,56,2,7,0,2,2,9,5,0.816127062,13,7,55.06222671,8,19,2,3,16,1,2,1,3,12,7,9,3,9,3,44,2,2,6,7,7,2,1,13,2,1,6,2,1,7,21,11,11,3,27,25,4,2,1,4,2,5,21,25,19,3,11,5,9,4,18,3,5,18,5,1,10,2,3,1,7,2,38,1,12,8,58,19,1,45,57,1,13,8,7,2,5,12,5,1,5,3,6,14,1,15,0,8,17,0,4,6,3,1,0,5,31,3,4,1,16,2,4,2,42,1,2,1,4,4,10,5,1,43,18,0,2,0,1,14,0,0,8,2,6,13,4,6,3,23,3,8,4,0,9,5,5,2,17,0,1,8,3,11,1,5,20,3,8,13,3,15,3,15,1,2,5,8,10,5,2,0,7,7,5,13,16,6,4,1,14,3,2,8,5,3,25,11,9,5,2,2,7,2,5,2,0,4,3,16,2,2,2,14,3,17,13,3,7,9,12,2,8,1,0,1,16,4,2,10,1,5,2,3,2,3,5,8,10,14,4,1,21,6,2,1,3,15,4,4,20,20,9,4,8,12,3,18,7,1,18,1,10,6,0,14,9,1,14,5,1,2,23,12,8,5,3,7,12,7,13,11,7,6,2,3,41,4,10,0,6,5,31,6,7,1,15,3,9,17,1,0,7,46,8,6,3,4,4,6,0,3,1,0,2,3,3,10,8,3,6,5,5,0,4,5,1,18,2,2,1,1,0,1,5,2,3,2,11,21,2,2,1,2,9,5,4,4,184,2,2,1,0,14,2,0,5,223,5,1,2,7,3,2,4,2,18,11,20,0,4,1,57,10,160,206,6,10,3,2,4,1,3,2,2,177,3,7,5,2,9,2,8,2,5,3,17,5,4,2,8,0,40,128,6,4,2,2,3,2,12,2,0,3,3,37,7,184,2,14,70,2,0,17,46,27,1,13,7,47,2,0,3,4,3,86,32,616,2,0,2,1,19,32,0,5,0,1,66,3,5,0.000610874,8,11,13,2,2,0
0,4,17,2,8,7,1,6,24,3,1,0,159,16,3,12,2,0,19,35,2,3,0,2,1,5,3,0.904680851,10,15,52.50223414,6,12,0,0,12,0,0,1,2,4,3,5,4,3,1,30,2,10,9,2,6,2,1,11,5,0,3,1,3,6,12,8,5,11,18,23,6,2,2,3,0,3,6,24,10,4,11,5,8,2,8,3,8,12,6,0,7,0,2,5,3,0,30,0,7,2,44,15,1,29,36,3,15,10,6,3,0,10,4,3,1,2,5,10,1,12,0,5,10,1,0,5,2,3,2,1,22,4,4,0,20,2,1,0,22,3,3,0,3,2,7,6,0,28,19,1,1,0,2,15,0,0,4,2,0,11,4,0,5,15,4,9,4,1,9,3,3,1,13,0,2,7,2,9,0,4,10,4,13,10,1,7,1,9,4,1,5,2,10,1,3,2,3,2,6,6,11,10,14,3,8,2,4,7,6,0,10,5,6,5,2,4,9,6,0,2,0,1,1,8,2,0,2,10,0,13,11,2,3,8,6,4,3,0,1,2,12,2,1,6,0,1,1,1,2,1,4,1,9,12,1,0,13,5,2,2,1,11,1,8,20,18,4,5,1,6,0,14,0,1,9,1,16,4,1,12,7,2,11,1,2,4,10,9,4,1,1,7,14,2,3,5,7,5,3,2,28,2,7,0,4,0,33,4,2,0,9,4,9,16,2,1,1,37,4,7,4,1,1,6,0,2,0,1,4,4,2,7,8,5,4,4,1,7,5,2,3,9,1,1,2,2,2,1,1,1,5,4,7,10,1,2,0,0,4,4,1,1,165,1,0,3,3,4,0,1,2,134,4,1,0,3,14,3,3,2,8,6,13,5,3,2,38,1,140,115,5,14,10,4,4,0,6,1,1,148,1,1,3,3,12,3,2,1,2,2,22,3,2,1,4,3,29,134,2,1,6,0,7,1,6,1,3,10,3,32,6,127,2,8,43,1,0,9,48,16,3,12,2,32,1,1,1,4,5,43,23,556,1,4,1,0,14,36,3,3,0,1,46,2,2,-0.024680851,8,8,8,4,1,0
0,0,7,5,4,6,0,5,18,3,0,1,113,9,2,4,0,1,6,33,2,2,0,1,1,5,0,0.921438083,15,9,52.04435204,4,4,0,2,6,1,1,0,1,12,2,5,2,2,0,24,3,11,6,5,0,2,0,2,3,0,2,0,0,4,8,8,3,5,15,13,2,1,0,4,2,3,6,11,1,2,5,2,2,2,7,4,1,7,5,0,3,3,1,1,3,1,31,0,5,1,33,6,1,24,28,1,4,7,4,1,1,11,1,0,0,4,0,6,0,2,0,4,10,0,2,6,0,1,2,2,9,1,2,0,11,0,2,0,16,0,1,0,2,2,8,3,1,15,14,1,3,1,2,9,0,1,4,1,3,6,0,0,4,7,2,13,4,0,6,5,5,0,10,1,0,4,0,9,0,1,7,3,9,3,4,7,2,8,3,0,4,1,4,3,4,1,4,10,2,4,7,3,6,0,3,1,3,6,3,3,7,3,1,3,2,3,6,3,5,0,1,0,1,3,0,2,2,3,3,9,7,2,3,5,3,7,4,1,1,2,11,0,0,2,0,1,0,1,1,1,2,2,7,7,1,0,10,1,2,2,2,4,1,1,5,12,3,4,0,7,1,8,1,0,11,2,8,4,2,6,2,1,6,2,0,3,7,6,1,1,1,6,4,2,8,6,1,2,1,3,22,0,6,0,6,3,10,2,1,0,2,4,4,4,0,0,2,30,7,6,2,2,0,7,0,1,0,2,2,1,3,6,6,1,4,1,2,2,7,4,1,4,0,0,4,1,2,1,2,2,3,3,6,4,0,2,1,0,2,4,1,1,89,0,0,3,1,6,2,0,1,105,0,1,2,0,5,3,1,0,14,8,5,0,0,1,31,0,95,87,3,1,5,2,4,1,1,0,1,91,0,4,2,1,9,0,1,2,1,3,5,0,0,0,4,1,25,81,3,0,0,1,4,0,4,0,0,7,2,12,1,73,2,5,37,0,0,5,36,11,0,3,1,23,1,1,2,3,1,36,16,348,0,1,2,0,6,27,1,0,0,2,18,1,1,0.009320905,4,4,8,4,0,0
