0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468
4,0,0,7,0,9,1,0,0,1,0,2,0,3,2,0,3,0,5,2,1,1,0,0,1,1,4,0,2,1,4,1,1,1,0,2,3,0,1,0,1,6,2,3,1,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,6,0,0,1,0,1,5,0,2,0,0,0,1,5,10,3,1,0,0,7,0,0,3,2,1,1,8,0,6,3,0,3,0,0,10,2,0,0,9,0,2,9,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,5,0,0,1,5,1,0,1,1,4,0,1,1,0,2,0,1,2,2,0,1,3,0,0,0,1,1,0,0,0,0,0,4,0,3,1,0,0,0,1,0,0,0,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,2,0,0,3,1,0,1,1,0,4,2,2,1,1,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,1,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,2,1,2,0,1,1,0,1,1,0,1,2,4,1,1,0,1,0,0,2,2,0,1,2,1,2,1,1,0,0,0,2,0,0,2,3,1,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,3,0,1,1,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,2,0,1,0,1,2,0,0,0,3,0,0,2,1,0,6,7,0,0,0,2,1,0,0,2,0,8,1,0,1,4,2,2,0,0,6,0,5,0,1,0,1,0,6,0,0,9,0,0,0,8,1,5,0.085714286,20,0,0,1,0,0,0,6,5,1
11,0,1,12,0,14,1,0,5,0,4,3,2,3,0,1,12,2,12,2,1,6,0.028423773,3,3,4,5,3,3,2,4,0,4,2,1,3,7,4,0,4,2,5,3,1,0,3,1,2,0,2,5,4,4,0,0,3,7,0,1,2,2,3,1,3,9,0,9,0,0,1,1,5,21,1,13,0,0,3,0,15,18,6,0,0,0,12,0,0,5,3,0,8,17,0,5,11,0,27,2,1,18,4,1,0,19,2,6,16,0,2,3,2,5,2,7,0,1,1,0,0,1,3,0,2,6,2,5,1,0,1,0,3,1,0,2,4,2,2,1,0,1,0,19,1,2,1,9,5,1,0,0,6,2,0,1,1,6,0,2,4,4,0,5,4,1,8,2,0,0,2,2,0,0,0,4,3,5,1,2,0,3,2,2,6,0,0,1,1,4,4,3,13,0,1,3,0,1,0,0,0,4,0,4,5,0,6,3,3,2,6,1,4,5,1,6,3,1,1,1,4,0,0,3,1,0,0,0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,2,4,0,0,3,1,3,2,1,0,0,9,0,1,0,3,2,1,3,0,1,0,1,1,1,1,0,0,0,0,2,0,3,0,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,2,0,3,0,1,1,0,3,0,2,3,2,2,1,0,1,1,2,0,5,2,1,0,3,3,2,1,1,1,0,1,1,5,6,1,0,5,0,1,0,1,1,2,4,4,5,0,4,0,1,2,4,0,0,4,3,3,1,1,0,1,0,6,0,0,2,9,1,1,2,1,2,1,0,0,1,0,1,1,2,2,2,1,0,0,2,0,1,0,4,0,1,1,1,2,0,2,0,2,1,2,1,0,0,1,2,3,3,1,1,3,0,2,0,2,0,0,0,1,7,0,2,1,0,2,8,18,0,1,0,1,0,0,1,0,3,12,2,0,1,11,1,1,1,1,28,2,20,0,1,0,1,0,9,1,1,11,0,0,0,7,4,7,0.068493151,59,0,2,2,0,2,1,14,11,1
8,2,1,4,1,23,3,0,3,1,2,7,4,6,1,0,14,0,8,3,0,6,0.106598985,3,2,2,3,4,1,3,1,0,4,0,4,2,4,3,1,1,4,8,2,4,1,4,0,1,0,3,0,6,1,1,1,6,4,4,0,0,3,3,0,4,11,0,23,0,0,1,4,2,18,1,8,2,0,0,1,15,11,2,0,0,1,12,0,0,3,6,1,6,18,0,13,7,0,17,1,0,19,1,0,3,7,2,2,16,0,1,3,0,2,3,1,1,4,1,0,1,1,1,3,3,6,0,4,2,0,0,1,0,1,2,0,2,0,2,0,0,1,0,15,2,0,0,13,8,0,3,1,5,3,0,1,1,6,0,6,5,2,0,2,10,0,1,1,3,0,3,3,4,0,0,5,4,4,1,3,0,0,3,1,5,1,0,0,1,2,7,2,11,0,0,2,3,0,1,1,3,4,1,0,4,1,3,0,2,3,4,6,3,8,0,6,3,1,0,0,0,0,2,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,3,0,2,7,2,1,1,0,0,1,12,0,1,1,1,2,0,4,1,3,0,1,1,1,1,1,2,0,2,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,1,1,1,0,0,2,2,0,0,0,2,0,1,1,1,2,0,0,0,4,1,1,2,1,2,1,1,0,3,4,1,2,0,6,1,0,3,1,5,3,5,2,6,4,0,5,0,7,1,0,1,1,1,0,8,6,2,3,2,0,1,0,9,0,0,1,8,4,0,2,0,1,0,0,0,0,2,2,0,2,1,4,0,1,0,0,0,5,0,2,1,4,1,2,6,1,3,1,2,1,3,3,0,0,2,2,1,2,1,1,0,1,1,1,5,1,0,0,0,4,4,0,1,0,2,16,17,0,3,0,2,0,1,0,0,2,15,3,1,1,16,1,0,0,1,18,0,18,0,1,1,1,0,8,1,1,12,2,0,0,8,2,2,0.02244389,54,0,1,0,0,2,0,14,14,1
10,0,2,10,6,14,2,0,1,2,2,10,4,5,4,1,13,1,8,3,2,7,0.059490085,7,1,2,3,1,4,2,1,1,2,1,3,5,3,1,1,4,4,11,4,4,2,0,1,0,0,4,0,2,3,0,0,6,3,2,0,0,4,10,0,3,10,0,10,0,1,1,1,8,19,1,10,0,0,0,3,13,11,4,0,1,1,13,0,0,6,3,0,4,16,0,4,7,0,7,1,0,17,1,0,1,11,1,3,3,0,0,7,0,0,2,0,0,1,1,0,0,0,3,1,3,5,0,1,1,2,3,0,2,0,0,1,2,0,1,2,1,1,2,15,1,1,1,13,4,0,3,1,7,3,1,0,1,1,0,3,2,4,0,5,5,0,2,2,0,0,3,1,3,0,0,5,3,3,1,0,0,2,3,0,4,2,1,0,1,2,0,2,7,1,0,2,0,0,0,0,1,6,0,0,3,1,3,0,0,1,4,0,2,4,0,10,0,0,2,2,2,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,2,1,3,3,2,1,3,2,2,4,8,0,2,0,0,0,0,6,3,1,2,2,1,3,7,1,5,0,1,0,0,5,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,3,1,0,0,1,1,2,0,0,1,0,2,0,0,0,0,1,0,1,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,4,1,2,1,0,0,0,0,0,1,4,1,0,4,1,2,0,1,3,3,1,2,1,2,4,0,0,1,1,4,1,5,1,2,5,2,0,2,1,4,2,0,3,6,5,0,0,1,1,0,1,0,0,2,0,0,2,0,8,0,0,0,1,0,2,1,0,0,1,2,2,7,0,2,3,0,1,0,1,0,2,2,3,0,1,1,1,3,0,3,2,0,1,1,0,0,4,1,0,6,0,0,10,21,0,1,1,1,0,0,0,0,3,12,1,0,1,15,0,1,1,1,14,0,13,0,0,2,1,0,14,0,0,12,3,1,0,13,1,5,0.013404826,43,1,0,1,0,0,1,21,9,1
8,4,0,5,2,17,1,0,1,2,2,7,3,11,5,0,18,1,12,2,1,6,0.156908665,3,1,2,1,1,0,3,5,0,2,1,3,2,10,2,0,0,9,8,7,5,1,4,1,0,1,7,1,0,1,1,0,4,6,0,1,0,0,9,2,5,6,0,11,0,1,2,1,1,28,0,22,0,0,2,0,21,13,3,0,0,2,20,1,1,12,5,0,10,21,0,2,8,0,10,0,1,27,4,1,1,14,1,2,8,0,0,8,0,0,0,4,0,1,1,0,0,0,0,0,4,6,0,4,1,0,1,1,3,2,1,0,1,0,1,2,1,5,4,20,0,0,1,6,3,1,2,2,7,3,0,1,0,8,1,3,6,5,1,3,7,0,2,2,1,0,0,1,3,1,0,5,5,4,0,0,0,1,4,2,6,0,2,5,0,1,0,0,17,1,1,1,0,0,1,0,0,12,0,2,3,0,7,2,4,2,9,2,1,3,0,13,1,0,0,1,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0,1,1,2,2,2,0,0,1,7,2,1,0,2,4,5,4,0,1,0,1,0,0,3,0,1,0,1,2,0,0,0,2,1,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,7,0,0,0,3,1,1,1,1,0,0,2,1,4,8,2,1,5,1,4,0,2,0,8,4,4,6,1,8,2,2,2,5,5,1,6,0,3,8,0,0,0,0,5,0,0,0,16,2,0,0,3,3,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,2,2,2,4,6,0,1,0,4,0,2,0,0,2,0,3,0,2,1,2,2,1,1,1,1,0,1,0,0,5,3,2,1,1,3,8,34,0,0,0,1,0,1,0,0,0,16,2,0,2,9,0,2,1,4,19,2,24,0,0,0,2,0,13,0,0,14,1,0,0,12,4,13,0.124705882,74,0,0,0,0,4,0,23,5,1
13,1,1,14,1,8,0,0,1,2,1,7,1,8,1,0,12,3,13,2,1,6,0.032069971,3,2,4,2,2,2,3,1,3,6,1,3,6,9,4,0,5,4,2,5,2,1,2,0,1,0,3,0,2,4,2,0,5,7,1,0,1,0,7,1,2,6,0,7,0,0,1,0,11,11,0,8,1,0,1,3,15,18,2,0,0,2,11,0,1,5,5,0,2,18,0,5,7,0,13,0,1,12,2,1,0,9,0,2,15,0,2,3,0,3,1,5,0,1,1,2,2,1,3,1,1,1,0,0,2,0,2,1,1,2,0,0,2,0,8,1,0,3,1,18,2,1,0,4,2,0,3,1,4,0,0,0,1,6,0,5,4,4,0,2,1,4,3,1,2,0,0,5,2,0,0,8,1,0,0,1,0,0,0,2,5,3,0,1,1,5,4,1,7,0,1,1,0,0,0,0,0,5,0,2,5,2,5,1,1,1,7,1,2,3,2,5,3,1,0,0,2,0,0,0,1,1,2,1,1,2,0,0,0,0,1,0,1,1,0,1,2,0,0,0,2,1,6,1,0,3,0,0,0,3,2,1,0,1,1,1,1,1,1,1,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,2,3,1,0,1,0,0,0,1,1,0,2,1,1,1,0,0,1,10,2,3,0,3,1,2,0,0,0,1,1,1,1,5,0,0,8,0,0,0,0,1,2,3,5,4,0,4,1,0,0,3,1,0,7,4,8,4,3,0,0,0,2,2,0,1,9,2,0,0,0,2,1,0,0,0,0,1,1,0,0,4,0,0,1,0,1,3,1,1,1,1,0,2,5,0,2,2,0,4,2,1,0,2,2,1,1,3,0,1,1,1,1,2,2,1,1,0,0,5,1,3,0,1,0,5,16,0,1,0,2,0,1,1,1,0,7,0,1,0,7,2,0,1,2,13,0,7,0,0,0,1,1,6,0,3,11,1,0,0,12,1,5,0.117493473,46,0,1,0,0,1,0,15,4,1
6,1,0,7,0,11,0,0,1,1,2,5,2,9,1,0,9,0,7,3,0,4,0.189781022,0,0,3,2,0,2,1,6,0,5,0,2,1,5,4,0,2,5,9,6,6,0,2,0,1,0,1,0,2,0,1,0,4,8,0,2,0,0,3,0,0,6,1,9,0,0,3,0,3,15,0,9,0,1,0,1,10,8,1,0,0,0,17,0,2,5,2,0,7,15,0,6,7,0,15,0,1,19,0,1,0,4,1,7,8,0,0,4,0,1,0,3,0,0,0,0,0,1,1,0,2,8,2,3,2,0,0,0,1,1,1,0,0,1,3,0,0,1,0,7,0,0,2,5,1,0,2,0,3,1,0,1,2,5,0,1,5,2,1,4,4,1,1,1,1,0,0,1,1,0,0,1,3,5,1,1,1,0,1,1,12,0,2,0,1,1,0,0,7,1,1,0,1,3,0,1,3,5,0,0,2,0,5,2,1,1,3,2,7,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,4,1,0,1,0,6,2,1,0,0,2,4,2,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,1,2,0,0,0,1,0,3,1,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,1,0,5,0,1,0,0,0,0,2,0,2,1,3,2,0,2,0,2,0,2,1,0,4,0,6,3,5,0,1,0,3,0,0,0,4,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,3,1,0,0,2,1,0,3,0,3,3,0,0,1,0,0,4,0,2,0,0,1,1,1,0,3,3,0,0,6,19,1,0,0,2,0,1,0,0,0,13,0,1,1,10,0,4,0,1,21,0,14,0,0,0,0,0,6,0,0,7,0,0,0,15,1,4,0.084507042,48,0,0,0,0,3,0,17,2,1
15,3,2,17,4,17,2,0,4,1,1,19,5,5,7,0,12,2,10,3,0,9,0.015873016,6,2,7,4,4,3,3,4,0,4,7,8,4,3,7,1,5,7,4,5,5,0,7,2,1,1,5,1,3,2,0,0,5,7,4,4,1,2,5,2,5,15,0,15,0,0,2,2,7,26,3,13,0,0,0,1,30,19,4,0,0,0,15,0,0,7,2,2,8,20,0,18,23,0,18,0,0,30,1,1,2,24,1,4,25,0,3,8,0,4,1,4,0,4,2,2,1,1,4,1,4,5,2,4,1,1,5,2,6,3,1,0,2,1,0,3,0,5,2,24,0,1,1,9,2,0,1,7,4,2,1,1,2,9,2,1,3,2,0,7,8,2,2,1,0,0,1,0,1,0,0,7,3,7,0,2,1,1,3,2,8,0,1,1,1,6,4,4,9,1,2,2,1,2,1,1,2,2,0,2,5,1,9,5,5,5,7,3,7,1,0,13,3,0,1,0,0,0,0,3,0,1,2,0,2,0,0,0,1,2,0,0,1,3,2,0,2,0,0,0,1,1,11,5,0,6,0,0,1,4,1,2,0,3,2,1,3,0,3,0,1,2,1,1,2,2,0,2,3,0,1,1,0,0,1,1,1,3,1,1,0,4,1,1,0,1,0,2,7,0,0,2,1,2,2,1,0,2,0,2,0,1,1,0,2,3,5,0,0,2,1,4,1,2,1,4,2,2,0,0,3,2,1,1,0,12,1,2,6,0,2,0,2,2,14,3,6,9,1,6,1,1,2,1,4,3,10,4,7,4,1,0,4,0,6,1,0,1,9,5,2,3,3,2,0,2,1,0,1,1,1,1,2,8,0,0,1,0,2,3,0,2,1,0,1,2,5,0,2,2,4,2,2,3,0,2,0,4,0,0,0,0,3,0,0,1,4,1,0,1,1,8,1,1,0,0,0,16,18,0,2,0,5,0,2,0,1,1,13,0,2,1,14,5,4,0,0,24,2,31,1,0,1,3,3,9,0,2,18,0,0,0,15,0,12,0.057142857,86,1,0,0,1,2,0,31,12,1
10,4,1,12,2,6,3,0,1,0,1,12,1,2,3,0,12,0,7,3,0,7,0.034120735,4,4,1,2,4,1,3,1,1,5,5,1,2,1,9,1,2,4,3,6,2,0,2,2,0,0,2,0,0,1,0,0,5,4,0,0,3,0,6,0,3,7,4,13,0,0,1,1,9,18,1,11,0,0,4,2,15,12,2,2,1,1,13,1,0,7,5,1,3,15,1,9,6,2,12,0,2,16,2,0,1,12,2,2,10,1,4,2,1,6,2,3,2,4,2,3,0,0,3,1,0,4,0,5,2,0,3,1,0,2,0,0,9,2,3,0,0,2,0,17,1,1,0,6,4,1,2,4,1,4,1,2,0,2,0,1,4,1,0,8,2,1,1,0,1,0,2,2,1,2,0,4,5,3,1,2,1,0,0,0,7,3,1,1,0,1,5,1,11,0,2,4,0,0,0,2,1,2,0,0,6,1,5,3,1,4,4,2,3,6,0,6,1,1,1,0,0,0,0,1,1,1,3,1,1,1,0,1,1,1,0,0,0,2,2,1,1,0,1,0,0,2,2,1,0,2,0,1,1,5,2,0,1,3,4,3,2,0,3,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,3,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,3,2,4,1,3,0,2,2,0,0,0,1,3,3,4,1,1,2,0,3,4,3,2,6,2,4,3,0,4,0,0,0,2,1,0,2,1,1,5,2,0,0,1,6,0,1,4,4,4,0,5,0,1,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,2,2,2,0,2,0,2,3,0,1,1,8,2,2,0,0,2,0,3,1,2,0,0,2,0,2,0,0,2,2,2,0,6,0,1,0,0,2,7,14,0,1,0,1,0,1,0,1,3,9,1,1,1,5,1,10,1,0,17,2,18,1,0,1,0,1,4,0,3,8,1,0,0,11,1,11,0.128608924,59,0,1,1,0,0,0,12,8,1
17,2,1,9,2,14,1,0,2,0,1,9,3,1,2,1,9,3,6,4,2,8,-0.265402844,8,1,5,2,5,2,5,4,2,2,6,4,3,3,5,0,1,1,2,3,2,0,0,0,3,1,3,2,3,1,0,3,3,5,5,0,3,0,2,1,5,8,1,8,1,0,0,2,0,9,0,7,1,0,0,2,22,20,5,1,1,0,6,1,1,1,3,0,2,5,1,20,13,2,13,1,0,8,0,1,0,20,0,2,11,0,0,4,0,4,1,4,1,1,4,6,0,2,10,1,4,2,2,4,0,2,0,3,0,3,0,1,7,0,2,3,0,2,1,8,2,1,2,17,2,0,3,3,1,2,1,2,1,5,0,1,5,4,0,2,3,0,0,0,0,0,3,3,1,1,0,2,3,4,0,1,0,2,2,0,1,2,1,2,1,4,3,1,4,0,0,3,1,1,0,1,2,1,0,0,2,3,7,3,1,3,2,6,2,3,1,2,2,0,1,1,3,2,1,1,1,3,2,1,4,0,0,2,0,0,2,2,5,1,1,0,0,0,3,2,0,1,3,1,0,3,0,0,3,5,0,0,1,0,0,0,1,1,3,1,1,0,0,1,0,2,0,2,3,0,0,1,1,3,3,1,2,1,0,0,0,2,1,1,1,2,0,1,1,1,0,1,0,1,1,2,2,2,1,0,0,1,1,0,0,0,2,0,1,0,0,5,1,1,0,4,1,7,0,0,0,3,0,0,2,6,0,1,7,1,3,0,0,1,5,2,2,9,1,1,0,0,0,1,2,0,4,3,3,2,3,0,0,0,4,1,0,9,3,2,0,2,3,6,1,2,1,0,1,1,0,3,0,2,0,0,0,0,0,2,0,3,0,1,1,0,2,1,0,1,1,0,6,4,0,1,0,1,1,1,0,0,6,1,2,0,3,0,2,2,0,9,0,1,1,0,1,14,7,0,3,0,1,0,0,1,0,2,10,4,0,0,12,1,4,1,1,7,3,9,1,0,1,1,0,8,0,0,16,0,0,0,2,0,5,0.123853211,56,2,1,0,0,1,0,10,14,1
33,2,2,23,1,22,5,2,0,4,2,19,5,7,2,3,23,1,15,1,1,8,-0.09939759,4,6,8,9,7,4,8,8,2,6,10,1,6,7,6,0,5,7,8,10,5,1,4,3,1,1,7,5,5,3,1,1,8,3,7,1,5,0,7,0,5,13,4,19,0,1,0,3,6,19,0,19,2,0,5,4,27,25,6,3,1,0,15,2,0,9,9,0,4,26,0,18,20,0,21,0,0,17,0,1,2,28,1,7,19,1,2,5,4,7,3,3,0,7,1,7,1,0,6,3,3,1,0,7,0,1,4,1,4,3,2,1,6,2,4,1,0,2,1,23,1,2,1,16,1,0,0,5,2,2,1,3,1,3,0,0,6,8,1,3,6,1,4,2,1,0,0,5,3,1,1,9,6,11,1,2,0,3,2,3,5,3,2,0,0,4,5,2,13,3,0,4,0,0,0,2,0,6,0,0,4,2,6,1,5,3,11,4,6,5,3,9,2,1,2,4,1,0,1,3,1,3,4,0,4,0,0,1,2,1,1,1,4,3,6,1,0,0,3,1,0,3,4,3,2,5,0,0,1,7,3,1,2,3,4,2,2,1,5,3,2,1,2,1,0,0,2,0,2,0,0,0,1,2,1,1,0,2,2,0,4,3,0,1,0,1,0,2,1,1,1,3,2,2,1,1,2,2,2,2,1,2,0,1,1,1,3,2,2,1,2,2,3,1,2,5,1,9,2,0,0,5,1,3,5,6,3,2,6,1,3,0,1,3,9,8,6,10,1,7,2,2,3,3,1,2,10,1,4,4,2,0,1,0,9,0,0,12,7,5,0,0,5,1,5,1,1,1,1,2,0,3,2,3,1,0,0,1,0,6,5,7,0,4,1,1,2,0,3,1,2,4,0,3,1,3,0,7,0,1,1,0,10,3,2,0,3,1,1,3,0,9,3,2,0,0,4,25,22,1,2,0,2,1,2,3,2,0,13,3,3,2,16,3,9,1,6,30,3,24,0,2,1,2,1,12,0,2,14,3,1,2,22,0,13,0.134978229,78,1,2,0,1,0,0,24,10,1
35,8,2,44,11,36,11,1,8,3,8,27,9,16,8,3,33,2,39,8,1,8,0.01,9,9,6,10,8,4,8,12,2,15,5,8,10,11,10,3,8,7,12,13,6,2,16,3,8,4,14,1,8,9,0,1,18,14,4,1,0,6,10,0,12,28,2,50,0,1,2,4,14,50,0,30,3,2,2,12,39,48,4,2,2,2,34,0,1,9,14,2,12,48,3,24,26,4,40,3,3,49,3,3,4,37,3,15,43,1,2,10,2,9,9,17,1,6,0,7,1,1,4,2,10,11,1,10,5,2,5,11,2,7,2,3,5,1,9,5,1,2,5,35,6,3,2,42,15,3,1,5,9,7,4,4,3,8,0,1,13,11,2,12,9,4,12,0,4,2,3,4,4,3,6,10,17,15,3,5,1,2,4,2,16,4,2,2,4,10,12,8,20,1,1,8,5,4,0,1,0,15,1,1,20,0,7,4,15,9,8,10,12,10,2,12,3,3,4,1,4,2,3,5,1,2,2,1,0,1,4,0,1,1,0,2,2,2,4,4,2,1,10,11,3,5,9,1,6,12,2,2,1,7,2,0,6,2,5,4,1,0,7,3,2,3,2,6,0,3,1,2,2,0,0,0,0,5,3,1,2,6,0,5,5,7,1,1,1,1,0,6,6,1,4,0,5,4,4,0,0,2,6,1,1,1,3,3,2,2,0,2,1,4,3,6,2,1,4,9,4,11,5,1,3,5,1,6,2,19,5,3,9,1,7,1,3,6,7,11,13,8,0,16,3,3,4,2,6,1,11,9,13,8,4,2,4,0,16,1,2,3,18,8,4,2,7,4,2,2,2,0,2,2,1,9,4,12,2,0,4,1,4,8,0,7,1,3,5,2,10,0,4,4,7,2,6,6,1,5,5,9,5,3,5,5,8,3,6,4,8,3,1,2,0,10,4,3,1,1,5,33,42,2,3,0,1,0,0,2,2,5,46,1,2,2,29,7,14,1,0,52,2,40,0,3,0,3,1,20,5,2,51,6,2,4,32,0,23,0.04947283,163,1,2,5,0,6,1,41,33,1
10,1,0,10,2,24,3,1,5,1,4,7,2,2,4,0,10,1,16,5,2,5,0.049586777,1,1,5,3,2,1,1,2,0,11,3,8,4,7,7,1,3,4,6,3,5,0,4,1,3,2,6,2,4,5,1,1,4,9,1,1,0,2,4,2,3,7,1,18,0,0,0,3,7,21,1,11,1,0,1,4,22,26,7,1,1,0,17,1,0,6,4,0,3,12,1,9,21,0,22,0,0,14,3,2,1,15,2,4,16,0,2,3,0,2,4,4,0,7,5,0,0,0,0,1,5,7,0,10,4,0,0,3,2,3,0,1,3,2,1,1,1,2,1,21,2,0,2,11,3,1,1,2,3,3,3,0,2,3,0,4,4,2,0,5,8,2,2,3,3,0,1,4,2,1,2,0,6,2,0,0,0,1,2,0,6,0,1,1,0,6,2,2,6,3,1,10,0,0,1,1,0,0,1,2,5,0,4,1,4,8,1,1,4,6,1,4,2,0,1,1,2,3,3,2,0,1,2,0,0,0,1,1,0,1,1,1,0,1,1,2,0,0,0,4,0,2,9,1,2,4,0,1,1,6,0,1,1,2,1,1,1,0,2,1,0,0,0,1,0,4,0,1,1,0,0,0,1,0,1,1,2,0,3,2,1,4,1,0,2,3,1,1,1,0,2,0,0,1,1,0,2,2,2,0,0,2,4,0,0,1,0,2,4,0,2,6,2,0,1,2,2,0,1,3,0,3,1,5,1,14,0,2,5,1,2,4,6,3,7,2,6,7,0,2,2,0,2,6,3,2,8,5,3,3,4,0,0,0,5,1,0,3,8,8,1,2,0,2,1,1,1,0,1,0,0,3,0,5,1,0,1,1,0,5,2,8,0,4,1,0,3,1,2,1,4,2,4,1,0,4,4,3,3,2,2,0,3,2,3,0,1,0,0,1,1,8,0,0,2,0,0,6,9,3,3,0,2,0,1,1,0,1,21,1,2,0,10,1,6,1,0,24,1,21,0,0,1,1,0,13,0,0,21,2,1,1,9,2,10,0.073800738,79,1,0,0,1,2,0,17,9,1
